Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type,Claim_ID
880354,880354,10000,2025-11-28 21:09:25,1,34986
880437,880437,10000,2025-09-28 19:26:25,1,34987
880456,880456,10000,2025-01-20 17:21:51,1,34988
880487,880487,10000,2025-08-21 10:45:55,1,34989
880490,880490,10000,2025-11-14 10:22:24,1,34990
880540,880540,10000,2025-07-21 00:02:58,1,34991
880609,880609,10000,2025-08-14 18:35:03,1,34992
880622,880622,10000,2025-02-06 20:41:47,1,34993
880639,880639,10000,2025-01-27 13:37:11,1,34994
880662,880662,10000,2025-12-14 22:00:24,1,34995
880717,880717,10000,2025-04-07 06:33:40,1,34996
880774,880774,10000,2025-02-20 10:21:13,1,34997
880822,880822,10000,2025-05-14 06:39:13,1,34998
880823,880823,10000,2025-07-14 19:45:29,1,34999
880840,880840,10000,2025-08-28 08:34:45,1,35000
880862,880862,10000,2025-02-13 17:31:33,1,35001
880931,880931,10000,2025-04-14 13:32:09,1,35002
880933,880933,10000,2025-11-07 00:09:11,1,35003
880949,880949,10000,2025-07-07 00:22:07,1,35004
881107,881107,10000,2025-05-14 07:38:04,1,35005
881113,881113,10000,2025-04-21 21:02:16,1,35006
881153,881153,10000,2025-05-14 19:36:22,1,35007
881185,881185,10000,2025-03-21 13:25:03,1,35008
881217,881217,10000,2025-03-21 13:44:34,1,35009
881218,881218,10000,2025-10-28 18:10:34,1,35010
881221,881221,10000,2025-07-21 12:46:48,1,35011
881228,881228,10000,2025-10-21 20:42:08,1,35012
881239,881239,10000,2025-06-28 00:48:27,1,35013
881281,881281,10000,2025-03-28 19:32:58,1,35014
881355,881355,10000,2025-07-07 04:56:29,1,35015
881356,881356,10000,2025-09-21 05:09:02,1,35016
881415,881415,10000,2025-06-21 03:43:04,1,35017
881466,881466,10000,2025-04-14 22:22:07,1,35018
881471,881471,10000,2025-10-28 22:17:37,1,35019
881476,881476,10000,2025-10-07 15:54:08,1,35020
881515,881515,10000,2025-03-07 10:43:38,1,35021
881551,881551,10000,2025-06-14 11:54:49,1,35022
881577,881577,10000,2025-09-14 18:27:47,1,35023
881578,881578,10000,2025-12-28 01:20:36,1,35024
881587,881587,10000,2025-12-07 04:20:07,1,35025
881608,881608,10000,2025-04-14 10:47:25,1,35026
881609,881609,10000,2025-07-14 02:37:57,1,35027
881633,881633,10000,2025-05-28 03:52:07,1,35028
881674,881674,10000,2025-10-21 23:24:09,1,35029
881680,881680,10000,2025-03-07 14:12:32,1,35030
881683,881683,10000,2025-05-28 22:44:51,1,35031
881706,881706,10000,2025-07-28 07:48:35,1,35032
881774,881774,10000,2025-08-14 18:25:14,1,35033
881832,881832,10000,2025-08-14 20:32:53,1,35034
881833,881833,10000,2025-08-07 03:27:52,1,35035
881857,881857,10000,2025-03-21 12:36:06,1,35036
881859,881859,10000,2025-03-14 01:20:22,1,35037
881916,881916,10000,2025-02-06 17:32:09,1,35038
881954,881954,10000,2025-04-28 12:52:52,1,35039
881957,881957,10000,2025-06-07 05:13:21,1,35040
881994,881994,10000,2025-11-07 02:56:27,1,35041
882008,882008,10000,2025-01-20 00:51:03,1,35042
882133,882133,10000,2025-12-28 07:06:15,1,35043
882136,882136,10000,2025-03-14 15:11:09,1,35044
882168,882168,10000,2025-05-28 18:46:03,1,35045
882190,882190,10000,2025-07-21 07:44:43,1,35046
882225,882225,10000,2025-01-27 19:20:00,1,35047
882241,882241,10000,2025-07-14 23:44:18,1,35048
882246,882246,10000,2025-12-21 12:56:36,1,35049
882277,882277,10000,2025-03-14 23:07:46,1,35050
882325,882325,10000,2025-07-07 16:30:17,1,35051
882331,882331,10000,2025-10-14 03:15:44,1,35052
882339,882339,10000,2025-07-14 03:16:35,1,35053
882493,882493,10000,2025-04-07 06:13:10,1,35054
882511,882511,10000,2025-05-07 21:36:24,1,35055
882546,882546,10000,2025-05-21 06:53:07,1,35056
882565,882565,10000,2025-01-20 02:43:15,1,35057
882584,882584,10000,2025-09-14 00:31:59,1,35058
882594,882594,10000,2025-05-07 14:39:31,1,35059
882619,882619,10000,2025-01-27 09:14:04,1,35060
882633,882633,10000,2025-06-07 04:28:34,1,35061
882661,882661,10000,2025-09-28 15:15:09,1,35062
882682,882682,10000,2025-03-07 20:45:50,1,35063
882686,882686,10000,2025-05-07 18:15:21,1,35064
882718,882718,10000,2025-11-07 10:09:06,1,35065
882720,882720,10000,2025-01-27 03:51:38,1,35066
882754,882754,10000,2025-10-21 18:33:38,1,35067
882792,882792,10000,2025-06-14 13:58:06,1,35068
882892,882892,10000,2025-11-14 19:22:15,1,35069
882970,882970,10000,2025-07-21 11:40:26,1,35070
883007,883007,10000,2025-08-07 18:25:15,1,35071
883020,883020,10000,2025-11-07 21:53:48,1,35072
883076,883076,10000,2025-11-07 12:00:05,1,35073
883090,883090,10000,2025-09-21 13:57:38,1,35074
883093,883093,10000,2025-02-20 12:08:58,1,35075
883140,883140,10000,2025-12-21 22:33:49,1,35076
883164,883164,10000,2025-09-28 06:01:37,1,35077
883176,883176,10000,2025-04-21 15:19:53,1,35078
883234,883234,10000,2025-12-14 06:34:35,1,35079
883284,883284,10000,2025-08-21 14:34:02,1,35080
883326,883326,10000,2025-12-28 13:39:54,1,35081
883333,883333,10000,2025-01-13 15:08:44,1,35082
883338,883338,10000,2025-01-13 12:24:52,1,35083
883357,883357,10000,2025-08-07 14:03:23,1,35084
883364,883364,10000,2025-10-07 22:37:52,1,35085
883373,883373,10000,2025-11-28 09:57:05,1,35086
883377,883377,10000,2025-09-14 19:23:21,1,35087
883381,883381,10000,2025-01-27 12:18:24,1,35088
883401,883401,10000,2025-09-07 20:27:02,1,35089
883416,883416,10000,2025-03-14 02:43:35,1,35090
883441,883441,10000,2025-02-27 13:33:31,1,35091
883457,883457,10000,2025-08-21 23:14:28,1,35092
883485,883485,10000,2025-11-28 19:19:29,1,35093
883489,883489,10000,2025-06-21 23:34:32,1,35094
883490,883490,10000,2025-05-21 09:36:30,1,35095
883531,883531,10000,2025-12-07 12:37:00,1,35096
883538,883538,10000,2025-12-21 13:12:36,1,35097
883575,883575,10000,2025-06-14 07:53:05,1,35098
883657,883657,10000,2025-10-28 04:08:29,1,35099
883698,883698,10000,2025-01-06 02:48:51,1,35100
883721,883721,10000,2025-10-28 20:22:49,1,35101
883725,883725,10000,2025-02-20 21:16:22,1,35102
883736,883736,10000,2025-01-20 03:01:49,1,35103
883750,883750,10000,2025-03-28 23:39:52,1,35104
883777,883777,10000,2025-05-28 04:35:40,1,35105
883788,883788,10000,2025-06-28 23:52:41,1,35106
883793,883793,10000,2025-12-07 22:09:19,1,35107
883821,883821,10000,2025-07-21 12:18:41,1,35108
883851,883851,10000,2025-09-14 19:08:50,1,35109
883855,883855,10000,2025-04-14 06:58:00,1,35110
883877,883877,10000,2025-11-21 18:59:49,1,35111
883900,883900,10000,2025-04-14 03:11:05,1,35112
883928,883928,10000,2025-06-28 02:18:16,1,35113
883937,883937,10000,2025-12-21 10:39:34,1,35114
883948,883948,10000,2025-10-14 00:09:09,1,35115
883984,883984,10000,2025-12-07 10:46:02,1,35116
883987,883987,10000,2025-01-13 05:10:01,1,35117
884021,884021,10000,2025-01-13 10:53:54,1,35118
884034,884034,10000,2025-02-20 15:38:25,1,35119
884061,884061,10000,2025-02-20 05:51:05,1,35120
884098,884098,10000,2025-06-28 15:55:30,1,35121
884113,884113,10000,2025-08-21 04:14:15,1,35122
884133,884133,10000,2025-08-28 00:27:27,1,35123
884142,884142,10000,2025-12-14 02:40:52,1,35124
884172,884172,10000,2025-04-07 07:41:14,1,35125
884185,884185,10000,2025-07-14 13:50:50,1,35126
884222,884222,10000,2025-04-21 00:52:06,1,35127
884230,884230,10000,2025-03-14 00:57:04,1,35128
884260,884260,10000,2025-07-07 06:39:14,1,35129
884266,884266,10000,2025-02-20 17:56:11,1,35130
884275,884275,10000,2025-12-21 07:35:51,1,35131
884277,884277,10000,2025-12-14 18:36:30,1,35132
884279,884279,10000,2025-03-07 04:57:58,1,35133
884336,884336,10000,2025-09-14 14:34:19,1,35134
884389,884389,10000,2025-03-07 00:29:55,1,35135
884401,884401,10000,2025-02-13 09:42:18,1,35136
884458,884458,10000,2025-02-20 12:55:10,1,35137
884499,884499,10000,2025-10-28 10:13:54,1,35138
884519,884519,10000,2025-12-21 04:05:22,1,35139
884572,884572,10000,2025-08-07 23:40:53,1,35140
884617,884617,10000,2025-07-14 22:50:58,1,35141
884653,884653,10000,2025-11-07 06:36:28,1,35142
884716,884716,10000,2025-01-06 15:17:30,1,35143
884717,884717,10000,2025-08-21 16:38:38,1,35144
884752,884752,10000,2025-09-14 01:25:04,1,35145
884809,884809,10000,2025-02-06 19:31:28,1,35146
884824,884824,10000,2025-12-07 23:01:32,1,35147
884875,884875,10000,2025-12-28 05:22:50,1,35148
884914,884914,10000,2025-01-27 09:31:47,1,35149
884959,884959,10000,2025-07-21 21:37:57,1,35150
884983,884983,10000,2025-05-14 23:50:00,1,35151
885007,885007,10000,2025-05-07 08:11:38,1,35152
885110,885110,10000,2025-11-07 10:44:04,1,35153
885187,885187,10000,2025-12-28 14:48:16,1,35154
885209,885209,10000,2025-02-20 21:09:18,1,35155
885211,885211,10000,2025-07-07 02:26:49,1,35156
885291,885291,10000,2025-11-28 07:13:14,1,35157
885299,885299,10000,2025-09-07 03:30:27,1,35158
885300,885300,10000,2025-05-07 00:16:49,1,35159
885309,885309,10000,2025-06-14 12:29:25,1,35160
885318,885318,10000,2025-08-21 02:05:12,1,35161
885343,885343,10000,2025-12-21 03:30:00,1,35162
885359,885359,10000,2025-12-21 09:19:36,1,35163
885375,885375,10000,2025-02-27 14:36:00,1,35164
885396,885396,10000,2025-11-07 10:33:52,1,35165
885437,885437,10000,2025-02-20 08:21:38,1,35166
885444,885444,10000,2025-08-07 18:09:43,1,35167
885534,885534,10000,2025-01-13 05:27:29,1,35168
885595,885595,10000,2025-11-07 19:37:59,1,35169
885605,885605,10000,2025-01-20 10:14:16,1,35170
885606,885606,10000,2025-05-07 06:16:49,1,35171
885632,885632,10000,2025-10-07 04:27:23,1,35172
885711,885711,10000,2025-10-28 03:30:22,1,35173
885723,885723,10000,2025-02-13 09:25:41,1,35174
885734,885734,10000,2025-10-14 20:20:09,1,35175
885755,885755,10000,2025-07-07 08:00:42,1,35176
885758,885758,10000,2025-09-14 18:49:49,1,35177
885790,885790,10000,2025-11-28 15:36:28,1,35178
885830,885830,10000,2025-05-07 00:13:24,1,35179
885865,885865,10000,2025-09-28 14:41:39,1,35180
885881,885881,10000,2025-03-28 23:30:21,1,35181
885887,885887,10000,2025-05-14 09:31:13,1,35182
885895,885895,10000,2025-03-21 22:16:00,1,35183
885903,885903,10000,2025-07-21 11:50:56,1,35184
885907,885907,10000,2025-07-07 09:37:21,1,35185
885954,885954,10000,2025-07-28 08:18:16,1,35186
885964,885964,10000,2025-09-28 18:18:02,1,35187
885975,885975,10000,2025-09-07 19:44:06,1,35188
885984,885984,10000,2025-01-06 00:58:14,1,35189
886038,886038,10000,2025-02-27 08:24:46,1,35190
886056,886056,10000,2025-07-07 23:48:17,1,35191
886068,886068,10000,2025-01-13 11:49:39,1,35192
886073,886073,10000,2025-01-27 12:13:34,1,35193
886080,886080,10000,2025-10-28 10:32:49,1,35194
886101,886101,10000,2025-05-21 04:23:45,1,35195
886131,886131,10000,2025-10-07 14:47:40,1,35196
886135,886135,10000,2025-12-28 23:28:27,1,35197
886185,886185,10000,2025-04-07 16:12:09,1,35198
886275,886275,10000,2025-06-07 08:07:40,1,35199
886294,886294,10000,2025-07-14 21:00:47,1,35200
886297,886297,10000,2025-04-14 08:35:23,1,35201
886310,886310,10000,2025-06-07 17:23:12,1,35202
886328,886328,10000,2025-10-07 02:13:54,1,35203
886356,886356,10000,2025-03-21 23:33:16,1,35204
886529,886529,10000,2025-02-20 18:02:40,1,35205
886582,886582,10000,2025-04-28 12:36:41,1,35206
886641,886641,10000,2025-11-07 01:40:44,1,35207
886669,886669,10000,2025-05-14 15:57:02,1,35208
886723,886723,10000,2025-08-28 18:54:56,1,35209
886731,886731,10000,2025-02-13 11:43:16,1,35210
886743,886743,10000,2025-11-14 07:18:04,1,35211
886759,886759,10000,2025-01-13 10:15:22,1,35212
886764,886764,10000,2025-08-14 08:38:37,1,35213
886778,886778,10000,2025-12-28 11:35:48,1,35214
886839,886839,10000,2025-10-28 13:01:15,1,35215
886885,886885,10000,2025-08-14 22:46:41,1,35216
886898,886898,10000,2025-06-14 21:25:59,1,35217
886959,886959,10000,2025-09-14 10:33:27,1,35218
886990,886990,10000,2025-01-13 14:18:52,1,35219
886999,886999,10000,2025-06-07 20:07:04,1,35220
887117,887117,10000,2025-04-14 05:26:38,1,35221
887125,887125,10000,2025-08-07 23:13:55,1,35222
887156,887156,10000,2025-02-13 08:44:06,1,35223
887187,887187,10000,2025-06-14 15:24:12,1,35224
887192,887192,10000,2025-02-06 10:24:50,1,35225
887194,887194,10000,2025-04-07 02:25:54,1,35226
887207,887207,10000,2025-06-07 20:42:33,1,35227
887257,887257,10000,2025-10-21 00:41:25,1,35228
887282,887282,10000,2025-10-28 00:49:49,1,35229
887287,887287,10000,2025-09-21 00:35:20,1,35230
887329,887329,10000,2025-03-28 09:42:44,1,35231
887343,887343,10000,2025-07-21 20:54:52,1,35232
887424,887424,10000,2025-12-07 10:45:18,1,35233
887470,887470,10000,2025-11-21 14:27:47,1,35234
887500,887500,10000,2025-05-07 03:53:14,1,35235
887546,887546,10000,2025-08-21 07:22:45,1,35236
887638,887638,10000,2025-01-06 03:53:21,1,35237
887668,887668,10000,2025-03-21 22:41:32,1,35238
887671,887671,10000,2025-06-14 15:04:56,1,35239
887704,887704,10000,2025-08-28 05:47:06,1,35240
887710,887710,10000,2025-07-07 15:51:48,1,35241
887720,887720,10000,2025-07-14 22:45:19,1,35242
887755,887755,10000,2025-07-14 13:33:06,1,35243
887765,887765,10000,2025-07-14 13:59:56,1,35244
887881,887881,10000,2025-10-21 10:33:12,1,35245
887895,887895,10000,2025-01-13 06:10:49,1,35246
887937,887937,10000,2025-04-07 16:36:20,1,35247
887953,887953,10000,2025-02-27 13:52:13,1,35248
887958,887958,10000,2025-01-27 17:12:25,1,35249
887982,887982,10000,2025-04-21 05:52:10,1,35250
887996,887996,10000,2025-08-28 19:47:36,1,35251
888036,888036,10000,2025-01-27 00:46:48,1,35252
888056,888056,10000,2025-03-14 08:50:17,1,35253
888115,888115,10000,2025-03-28 21:01:10,1,35254
888131,888131,10000,2025-04-28 13:35:29,1,35255
888145,888145,10000,2025-05-07 13:41:38,1,35256
888152,888152,10000,2025-02-06 20:53:53,1,35257
888156,888156,10000,2025-12-14 22:15:16,1,35258
888164,888164,10000,2025-10-28 21:55:59,1,35259
888183,888183,10000,2025-08-21 00:14:31,1,35260
888184,888184,10000,2025-07-07 22:01:57,1,35261
888192,888192,10000,2025-09-28 03:57:21,1,35262
888214,888214,10000,2025-04-07 15:29:41,1,35263
888215,888215,10000,2025-12-07 15:11:56,1,35264
888225,888225,10000,2025-09-14 23:53:42,1,35265
888245,888245,10000,2025-04-07 02:47:42,1,35266
888262,888262,10000,2025-12-14 22:03:23,1,35267
888274,888274,10000,2025-05-28 12:06:00,1,35268
888285,888285,10000,2025-06-14 12:26:34,1,35269
888353,888353,10000,2025-11-21 14:41:40,1,35270
888386,888386,10000,2025-06-28 03:19:16,1,35271
888447,888447,10000,2025-04-07 00:51:56,1,35272
888450,888450,10000,2025-12-21 01:15:20,1,35273
888470,888470,10000,2025-02-20 04:24:18,1,35274
888481,888481,10000,2025-03-14 18:52:18,1,35275
888500,888500,10000,2025-10-14 06:55:37,1,35276
888502,888502,10000,2025-05-21 17:16:36,1,35277
888504,888504,10000,2025-01-13 18:37:15,1,35278
888508,888508,10000,2025-07-21 22:55:43,1,35279
888515,888515,10000,2025-04-07 20:25:46,1,35280
888517,888517,10000,2025-07-21 08:31:23,1,35281
888555,888555,10000,2025-03-14 13:37:27,1,35282
888596,888596,10000,2025-02-27 10:54:11,1,35283
888606,888606,10000,2025-11-07 07:12:32,1,35284
888639,888639,10000,2025-11-07 01:59:48,1,35285
888649,888649,10000,2025-12-07 06:06:56,1,35286
888660,888660,10000,2025-12-14 20:24:07,1,35287
888688,888688,10000,2025-11-21 14:53:08,1,35288
888769,888769,10000,2025-02-13 12:52:41,1,35289
888783,888783,10000,2025-01-06 03:55:13,1,35290
888785,888785,10000,2025-12-07 08:29:40,1,35291
888869,888869,10000,2025-08-14 01:31:25,1,35292
888899,888899,10000,2025-04-21 10:50:48,1,35293
888907,888907,10000,2025-03-28 14:35:59,1,35294
888920,888920,10000,2025-06-14 11:32:30,1,35295
888936,888936,10000,2025-02-13 03:53:51,1,35296
888954,888954,10000,2025-08-07 20:57:40,1,35297
888993,888993,10000,2025-05-28 13:52:52,1,35298
888998,888998,10000,2025-07-07 00:18:21,1,35299
889021,889021,10000,2025-09-28 01:38:17,1,35300
889024,889024,10000,2025-01-06 09:25:33,1,35301
889064,889064,10000,2025-05-14 20:11:33,1,35302
889073,889073,10000,2025-01-20 14:09:00,1,35303
889095,889095,10000,2025-09-14 17:16:52,1,35304
889102,889102,10000,2025-02-06 01:07:58,1,35305
889143,889143,10000,2025-04-28 02:36:55,1,35306
889150,889150,10000,2025-10-07 11:34:43,1,35307
889154,889154,10000,2025-11-21 20:02:10,1,35308
889178,889178,10000,2025-06-14 18:37:20,1,35309
889180,889180,10000,2025-01-06 13:36:25,1,35310
889197,889197,10000,2025-02-13 22:08:37,1,35311
889240,889240,10000,2025-05-28 18:03:39,1,35312
889268,889268,10000,2025-11-28 03:33:30,1,35313
889271,889271,10000,2025-11-07 14:46:14,1,35314
889272,889272,10000,2025-11-21 08:07:17,1,35315
889292,889292,10000,2025-05-28 09:20:42,1,35316
889298,889298,10000,2025-01-13 13:55:16,1,35317
889303,889303,10000,2025-09-07 20:40:46,1,35318
889304,889304,10000,2025-04-07 03:53:47,1,35319
889307,889307,10000,2025-03-07 17:09:54,1,35320
889308,889308,10000,2025-01-20 08:00:58,1,35321
889311,889311,10000,2025-11-28 00:08:38,1,35322
889312,889312,10000,2025-03-14 04:15:17,1,35323
889321,889321,10000,2025-05-28 11:32:06,1,35324
889411,889411,10000,2025-01-06 17:24:45,1,35325
889438,889438,10000,2025-02-20 00:17:43,1,35326
889451,889451,10000,2025-01-20 15:24:33,1,35327
889472,889472,10000,2025-10-14 02:57:33,1,35328
889514,889514,10000,2025-08-28 04:32:48,1,35329
889523,889523,10000,2025-12-28 12:11:38,1,35330
889574,889574,10000,2025-08-21 18:53:40,1,35331
889602,889602,10000,2025-02-27 06:53:31,1,35332
889618,889618,10000,2025-08-28 00:17:28,1,35333
889625,889625,10000,2025-09-07 22:48:17,1,35334
889725,889725,10000,2025-02-20 23:46:48,1,35335
889728,889728,10000,2025-05-21 14:51:34,1,35336
889741,889741,10000,2025-12-07 14:14:11,1,35337
889742,889742,10000,2025-11-07 23:03:23,1,35338
889763,889763,10000,2025-09-07 23:50:35,1,35339
889766,889766,10000,2025-10-14 23:35:35,1,35340
889775,889775,10000,2025-04-14 23:26:41,1,35341
889788,889788,10000,2025-04-28 09:42:23,1,35342
889834,889834,10000,2025-04-14 22:15:24,1,35343
889861,889861,10000,2025-12-07 19:48:05,1,35344
889865,889865,10000,2025-05-21 16:24:34,1,35345
890006,890006,10000,2025-07-21 13:10:13,1,35346
890050,890050,10000,2025-04-07 02:17:46,1,35347
890124,890124,10000,2025-09-14 23:04:06,1,35348
890170,890170,10000,2025-06-21 08:20:08,1,35349
890175,890175,10000,2025-04-07 11:05:18,1,35350
890209,890209,10000,2025-12-14 01:59:37,1,35351
890240,890240,10000,2025-11-07 04:24:24,1,35352
890241,890241,10000,2025-12-28 12:13:05,1,35353
890260,890260,10000,2025-01-27 12:13:21,1,35354
890276,890276,10000,2025-01-06 15:31:02,1,35355
890282,890282,10000,2025-09-14 19:34:32,1,35356
890284,890284,10000,2025-01-27 17:18:33,1,35357
890317,890317,10000,2025-07-07 23:00:38,1,35358
890346,890346,10000,2025-10-14 07:12:36,1,35359
890357,890357,10000,2025-12-21 06:54:40,1,35360
890365,890365,10000,2025-07-28 03:25:43,1,35361
890386,890386,10000,2025-04-28 04:21:57,1,35362
890393,890393,10000,2025-04-14 10:20:02,1,35363
890401,890401,10000,2025-03-07 22:13:51,1,35364
890445,890445,10000,2025-10-14 14:57:47,1,35365
890461,890461,10000,2025-03-07 05:58:53,1,35366
890522,890522,10000,2025-02-20 01:42:20,1,35367
890559,890559,10000,2025-06-07 23:14:10,1,35368
890598,890598,10000,2025-12-14 17:19:53,1,35369
890608,890608,10000,2025-02-27 02:30:43,1,35370
890621,890621,10000,2025-12-14 00:23:30,1,35371
890651,890651,10000,2025-08-07 12:53:04,1,35372
890652,890652,10000,2025-10-14 13:04:40,1,35373
890666,890666,10000,2025-04-21 20:22:28,1,35374
890677,890677,10000,2025-02-20 12:54:29,1,35375
890683,890683,10000,2025-04-14 03:20:57,1,35376
890687,890687,10000,2025-08-21 21:03:47,1,35377
890708,890708,10000,2025-02-06 13:20:13,1,35378
890721,890721,10000,2025-11-21 22:16:07,1,35379
890743,890743,10000,2025-10-21 01:10:09,1,35380
890870,890870,10000,2025-06-07 02:51:44,1,35381
890871,890871,10000,2025-12-14 22:48:17,1,35382
890906,890906,10000,2025-06-07 11:38:07,1,35383
890940,890940,10000,2025-10-21 07:29:15,1,35384
890964,890964,10000,2025-03-21 09:09:09,1,35385
890966,890966,10000,2025-12-07 00:17:24,1,35386
890970,890970,10000,2025-07-07 22:47:06,1,35387
890972,890972,10000,2025-11-07 23:16:41,1,35388
890975,890975,10000,2025-02-13 21:30:26,1,35389
890987,890987,10000,2025-05-28 10:26:16,1,35390
891088,891088,10000,2025-10-07 19:59:54,1,35391
891106,891106,10000,2025-01-13 12:04:45,1,35392
891146,891146,10000,2025-11-21 05:12:48,1,35393
891154,891154,10000,2025-07-28 21:07:42,1,35394
891155,891155,10000,2025-05-28 07:07:55,1,35395
891265,891265,10000,2025-07-28 02:50:15,1,35396
891292,891292,10000,2025-12-07 06:16:32,1,35397
891298,891298,10000,2025-09-14 12:19:30,1,35398
891310,891310,10000,2025-02-20 12:04:41,1,35399
891319,891319,10000,2025-02-27 09:46:08,1,35400
891353,891353,10000,2025-05-07 10:50:23,1,35401
891366,891366,10000,2025-02-06 23:45:24,1,35402
891372,891372,10000,2025-10-28 23:38:21,1,35403
891393,891393,10000,2025-11-21 17:15:24,1,35404
891418,891418,10000,2025-08-28 17:12:10,1,35405
891446,891446,10000,2025-12-21 18:51:19,1,35406
891481,891481,10000,2025-07-28 18:17:26,1,35407
891482,891482,10000,2025-05-21 15:10:12,1,35408
891487,891487,10000,2025-05-28 00:09:45,1,35409
891617,891617,10000,2025-11-14 11:17:26,1,35410
891624,891624,10000,2025-03-28 14:52:23,1,35411
891632,891632,10000,2025-05-21 01:12:14,1,35412
891656,891656,10000,2025-11-14 05:27:16,1,35413
891696,891696,10000,2025-05-14 07:01:39,1,35414
891697,891697,10000,2025-12-28 11:53:30,1,35415
891721,891721,10000,2025-01-06 11:56:12,1,35416
891754,891754,10000,2025-10-07 16:59:21,1,35417
891914,891914,10000,2025-03-21 07:28:37,1,35418
891983,891983,10000,2025-11-07 20:42:29,1,35419
891993,891993,10000,2025-04-07 18:10:09,1,35420
892083,892083,10000,2025-10-14 14:07:15,1,35421
892084,892084,10000,2025-08-14 09:51:13,1,35422
892121,892121,10000,2025-09-14 03:52:52,1,35423
892122,892122,10000,2025-01-20 06:55:43,1,35424
892127,892127,10000,2025-06-21 19:57:57,1,35425
892135,892135,10000,2025-03-21 04:11:00,1,35426
892149,892149,10000,2025-11-07 15:16:54,1,35427
892179,892179,10000,2025-11-07 07:51:27,1,35428
892220,892220,10000,2025-10-28 04:28:22,1,35429
892227,892227,10000,2025-09-28 02:33:46,1,35430
892231,892231,10000,2025-10-14 19:29:20,1,35431
892266,892266,10000,2025-03-28 05:59:15,1,35432
892302,892302,10000,2025-01-13 15:18:18,1,35433
892322,892322,10000,2025-07-21 06:58:24,1,35434
892333,892333,10000,2025-12-14 19:51:52,1,35435
892338,892338,10000,2025-01-27 14:35:23,1,35436
892401,892401,10000,2025-05-21 09:47:18,1,35437
892409,892409,10000,2025-04-14 02:03:40,1,35438
892432,892432,10000,2025-07-14 04:15:21,1,35439
892471,892471,10000,2025-09-21 00:54:41,1,35440
892518,892518,10000,2025-06-28 17:38:51,1,35441
892536,892536,10000,2025-10-21 04:26:53,1,35442
892551,892551,10000,2025-06-07 21:04:02,1,35443
892598,892598,10000,2025-12-14 15:54:57,1,35444
892610,892610,10000,2025-02-27 20:47:55,1,35445
892634,892634,10000,2025-09-07 18:48:32,1,35446
892654,892654,10000,2025-09-07 18:17:02,1,35447
892671,892671,10000,2025-03-07 00:13:14,1,35448
892679,892679,10000,2025-02-06 05:11:24,1,35449
892697,892697,10000,2025-07-21 12:32:07,1,35450
892705,892705,10000,2025-04-21 16:42:54,1,35451
892708,892708,10000,2025-04-07 20:00:54,1,35452
892727,892727,10000,2025-01-06 14:49:54,1,35453
892804,892804,10000,2025-03-07 15:29:03,1,35454
892810,892810,10000,2025-09-07 23:02:35,1,35455
892835,892835,10000,2025-12-21 19:48:31,1,35456
892860,892860,10000,2025-05-21 21:24:47,1,35457
892886,892886,10000,2025-01-13 02:44:34,1,35458
892894,892894,10000,2025-04-07 03:01:50,1,35459
892906,892906,10000,2025-09-07 20:34:58,1,35460
892924,892924,10000,2025-05-28 03:26:18,1,35461
892990,892990,10000,2025-06-21 18:26:29,1,35462
892991,892991,10000,2025-10-21 05:21:52,1,35463
893065,893065,10000,2025-10-28 18:12:50,1,35464
893100,893100,10000,2025-09-14 21:13:36,1,35465
893105,893105,10000,2025-05-07 08:37:59,1,35466
893107,893107,10000,2025-06-14 11:30:06,1,35467
893110,893110,10000,2025-01-06 03:34:39,1,35468
893115,893115,10000,2025-05-21 04:35:55,1,35469
893156,893156,10000,2025-06-21 17:30:26,1,35470
893163,893163,10000,2025-11-14 17:00:36,1,35471
893190,893190,10000,2025-01-06 22:06:37,1,35472
893243,893243,10000,2025-06-28 08:11:39,1,35473
893255,893255,10000,2025-02-13 23:42:55,1,35474
893263,893263,10000,2025-05-21 22:06:01,1,35475
893325,893325,10000,2025-05-21 17:36:09,1,35476
893349,893349,10000,2025-05-14 11:02:56,1,35477
893396,893396,10000,2025-12-07 04:24:27,1,35478
893414,893414,10000,2025-11-14 23:04:43,1,35479
893482,893482,10000,2025-07-21 02:23:51,1,35480
893491,893491,10000,2025-05-21 09:00:16,1,35481
893502,893502,10000,2025-01-20 12:48:43,1,35482
893506,893506,10000,2025-03-21 19:48:08,1,35483
893522,893522,10000,2025-08-28 10:35:26,1,35484
893524,893524,10000,2025-10-14 10:01:17,1,35485
893567,893567,10000,2025-01-06 22:04:32,1,35486
893599,893599,10000,2025-01-20 22:14:40,1,35487
893639,893639,10000,2025-04-07 18:33:58,1,35488
893647,893647,10000,2025-06-14 09:00:13,1,35489
893650,893650,10000,2025-11-21 05:35:42,1,35490
893667,893667,10000,2025-01-13 20:03:37,1,35491
893670,893670,10000,2025-04-28 19:13:02,1,35492
893709,893709,10000,2025-08-14 16:48:46,1,35493
893742,893742,10000,2025-06-07 10:17:01,1,35494
893790,893790,10000,2025-12-14 15:26:35,1,35495
893807,893807,10000,2025-04-28 01:11:57,1,35496
893818,893818,10000,2025-11-21 02:29:25,1,35497
893844,893844,10000,2025-07-14 11:31:56,1,35498
893850,893850,10000,2025-06-28 08:49:31,1,35499
893886,893886,10000,2025-09-28 11:38:23,1,35500
893962,893962,10000,2025-07-21 00:17:08,1,35501
